"tweet_id";"permalink";"username";"to_person";"text";"tweet_created_dt";"retweets";"favorites";"mentions";"hashtags";"geo";"record_inserted_date";"state";"radius";"search_keyword"
"1266525650573307905";"https://twitter.com/KarenEQmiller/status/1266525650573307905";"KarenEQmiller";"";"This is how I see it… and I have difficulty seeing it any other way. #georgefloyd #icantbreathe #minneapolispolice #colinkaepernick #DrJohnHenrikClarkePoliticalStudyGroup";"2020-05-30 00:23:40";"0";"0";"";"#georgefloyd #icantbreathe #minneapolispolice #colinkaepernick #DrJohnHenrikClarkePoliticalStudyGroup";"";"2020-07-29 14:26:13";"District of Columbia";"200mi";"georgesfloyd"
"1266525697704681473";"https://twitter.com/kbrathwaite621/status/1266525697704681473";"kbrathwaite621";"";"#BlacklivesMatter ";"2020-05-30 00:23:51";"0";"0";"";"#BlacklivesMatter #BlacklivesMatter";"";"2020-07-29 14:13:48";"District of Columbia";"200mi";"BlackLivesMatter"
"1266526106875768842";"https://twitter.com/Tony98Tony/status/1266526106875768842";"Tony98Tony";"";" Laura Ingraham Tells George Floyd Protesters Donald Trump Knows How'Poisonous'Law Enforcement Process#Topbuzz https://va.topbuzz.com/s/vvmcpZR M's Imgraham Putin puppet Trump knows nothing about a back-man being murder.*U should be ashamed of ur-self playing politics with people lives.";"2020-05-30 00:25:29";"0";"0";"";"";"";"2020-07-29 14:26:12";"District of Columbia";"200mi";"georgesfloyd"
"1266526341119254528";"https://twitter.com/calawayczc/status/1266526341119254528";"calawayczc";"";"#BlackLivesMatter #GeorgeFloyd #HandsUpDontShoot #AhmaudArbery #ICantBreathe #EnoughIsEnough #NoJusticeNoPeace";"2020-05-30 00:26:25";"0";"0";"";"#BlackLivesMatter #BlackLivesMatter #GeorgeFloyd #HandsUpDontShoot #AhmaudArbery #ICantBreathe #EnoughIsEnough #NoJusticeNoPeace";"";"2020-07-29 11:21:33";"District of Columbia";"100mi";"georgesfloyd"
"1266526442650771457";"https://twitter.com/nesht/status/1266526442650771457";"nesht";"DBrogno67";"Commisary statement is about the slaying of George Floyd FOCUS!!!";"2020-05-30 00:26:49";"0";"1";"";"";"";"2020-07-29 14:26:12";"District of Columbia";"200mi";"georgesfloyd"
"1266526665850617856";"https://twitter.com/RupertWondolow1/status/1266526665850617856";"RupertWondolow1";"";"To put it in terms other cops, a lot of whom probably play it in cover bands in cop bars, should understand, Derek Chauvin knelt on George Floyd’s neck for longer than the length (8.02) of “Stairway To Heaven”. Who gives a damn if he had some health issues like all humans do";"2020-05-30 00:27:42";"0";"3";"";"";"";"2020-07-29 14:26:12";"District of Columbia";"200mi";"georgesfloyd"
"1266527630049849345";"https://twitter.com/luciianofuoco/status/1266527630049849345";"luciianofuoco";"";"my fellow dark skinned/minority brothers and sisters will be heard once and for all, this racism & injustice has to end. They are fucking human beings, and deserve to live their live without having to be afraid of dying because of the color of their skin. #BlackLivesMatter";"2020-05-30 00:31:32";"0";"0";"";"#BlackLivesMatter #BlackLivesMatter";"";"2020-07-29 14:13:48";"District of Columbia";"200mi";"BlackLivesMatter"
"1266527739437293569";"https://twitter.com/FriendAlden/status/1266527739437293569";"FriendAlden";"";"Derek Chauvin should be charged with FIRST DEGREE MURDER, aswell as all of the damage caused in the riots. #atlantaprotest #JusticeForGeorge #BlackLivesMatter";"2020-05-30 00:31:58";"0";"1";"";"#atlantaprotest #JusticeForGeorge #BlackLivesMatter #BlackLivesMatter";"";"2020-07-29 14:13:48";"District of Columbia";"200mi";"BlackLivesMatter"
"1266528584816037888";"https://twitter.com/TaylorxMcGuire/status/1266528584816037888";"TaylorxMcGuire";"NLiddle16";"#BlackLivesmatter #RAISETHEDEGREE - Do the same! Tag 5 friends.- @KimberlyEllex @Claudiaa81 @LifeOfPalace @NickSpears_ @_vivabella";"2020-05-30 00:35:20";"0";"3";"@KimberlyEllex @Claudiaa81 @LifeOfPalace @NickSpears_";"#BlackLivesmatter #BlackLivesmatter #RAISETHEDEGREE";"";"2020-07-29 14:13:48";"District of Columbia";"200mi";"BlackLivesMatter"
"1266528945417175040";"https://twitter.com/DevonisReallyCo/status/1266528945417175040";"DevonisReallyCo";"leavethecitea";"#BlackLivesMatter -retweet -reply with #BlackLivesMatter -do the same and tag 5 people @gallabv @TRANNYDEVlTO @NJPilots @fuckaddict27 @happyseascn";"2020-05-30 00:36:46";"0";"2";"@gallabv @TRANNYDEVlTO @NJPilots @happyseascn";"#BlackLivesMatter #BlackLivesMatter #BlackLivesMatter #BlackLivesMatter";"";"2020-07-29 14:13:48";"District of Columbia";"200mi";"BlackLivesMatter"
"1266529331460874242";"https://twitter.com/meowingdicktaco/status/1266529331460874242";"meowingdicktaco";"";"Y’all be SO anti racism but say the worst things about them. It be ya own family too. #imwithyou #blacklivesMATTER";"2020-05-30 00:38:18";"0";"0";"";"#imwithyou #blacklivesMATTER #blacklivesMATTER";"";"2020-07-29 14:13:48";"District of Columbia";"200mi";"BlackLivesMatter"
"1266529359113977856";"https://twitter.com/kiwixlover/status/1266529359113977856";"kiwixlover";"";"I am a small voice but I will scream as loud as I I possibly can! SCREAM HIS NAME GEORGE FLOYD WAS MURDERED, GEORGE FLOYD COULD NOT BREATHE, GEORGE FLOYD PLEADED FOR HIS LIFE #BlacklivesMatter";"2020-05-30 00:38:24";"0";"0";"";"#BlacklivesMatter #BlacklivesMatter";"";"2020-07-29 14:26:12";"District of Columbia";"200mi";"georgesfloyd"
"1266529435139952644";"https://twitter.com/pb609plus1/status/1266529435139952644";"pb609plus1";"";"#BlackLivesMatter #JusticeForGeorgeFloyd";"2020-05-30 00:38:42";"0";"4";"";"#BlackLivesMatter #BlackLivesMatter #JusticeForGeorgeFloyd";"";"2020-07-29 14:13:48";"District of Columbia";"200mi";"BlackLivesMatter"
"1266529441280376833";"https://twitter.com/LandryHepler/status/1266529441280376833";"LandryHepler";"SportsCenter";"#blacklivesmatter ";"2020-05-30 00:38:44";"0";"1";"";"#blacklivesmatter #blacklivesmatter";"";"2020-07-29 14:13:48";"District of Columbia";"200mi";"BlackLivesMatter"
"1266529849843253248";"https://twitter.com/cortes_loretta/status/1266529849843253248";"cortes_loretta";"";"They're protesting in D.C. now... White House briefly locked down as unrest spreads to Atlanta, DC, NYC after George Floyd death ";"2020-05-30 00:40:21";"0";"0";"";"";"";"2020-07-29 14:26:12";"District of Columbia";"200mi";"georgesfloyd"
"1266530478024245248";"https://twitter.com/jsoul27/status/1266530478024245248";"jsoul27";"";"Mayor Jacob Frey: Justice for George Floyd - Sign the Petition! http://chng.it/SZNYLKjQ via @Change";"2020-05-30 00:42:51";"0";"0";"@Change";"";"";"2020-07-29 14:26:12";"District of Columbia";"200mi";"georgesfloyd"
"1266530813560131588";"https://twitter.com/Alfcaple/status/1266530813560131588";"Alfcaple";"LibsInAmerica";"#FocusOnTheTrumpDeathToll103K We May be protesting the murder of Mr. George Floyd by those who are suppose to serve and protect..but we see you and 100,000 dead under your watch, your the President the buck stops with you, you may not want it, you’re responsible, own it you thug.";"2020-05-30 00:44:11";"0";"0";"";"#FocusOnTheTrumpDeathToll103K";"";"2020-07-29 14:26:12";"District of Columbia";"200mi";"georgesfloyd"
"1266531043978416128";"https://twitter.com/FirstMommyDC/status/1266531043978416128";"FirstMommyDC";"";"#blacklivesmatter #bekind @Washington D.C. https://www.instagram.com/p/CAytf1una8h/?igshid=16y7k1kq1901n";"2020-05-30 00:45:06";"0";"0";"";"#blacklivesmatter #blacklivesmatter #bekind";"";"2020-07-29 11:18:26";"District of Columbia";"100mi";"BlackLivesMatter"
"1266531792514932736";"https://twitter.com/GatMan187/status/1266531792514932736";"GatMan187";"";"Mayor Jacob Frey: Justice for George Floyd - ¡Firma la petición! http://chng.it/Mmhg8rZn via @Change";"2020-05-30 00:48:05";"0";"0";"@Change";"";"";"2020-07-29 11:21:33";"District of Columbia";"100mi";"georgesfloyd"
"1266531940825550852";"https://twitter.com/FlowMills/status/1266531940825550852";"FlowMills";"StOlaf";"The language “the police officer-involved killing” detracts from the intended message of the statement because it’s inaccurate — there were 4 officers — and it obscures who killed whom, how, and why — it fails to attribute agency to the officers that took the life of George Floyd ";"2020-05-30 00:48:40";"0";"2";"";"";"";"2020-07-29 14:26:12";"District of Columbia";"200mi";"georgesfloyd"
"1266532056764465152";"https://twitter.com/_MrBiggz_/status/1266532056764465152";"_MrBiggz_";"";"This whole situation just breaks my heart. This is a nation so divided. Rooted up on such hatred towards black lives #BlackLivesMatter";"2020-05-30 00:49:08";"0";"0";"";"#BlackLivesMatter #BlackLivesMatter";"";"2020-07-29 14:13:48";"District of Columbia";"200mi";"BlackLivesMatter"
"1266532615533793282";"https://twitter.com/yupitstrav/status/1266532615533793282";"yupitstrav";"RicWilson";"I have been to church in so long, but damn it felt great to hear this sermon. #BlackLivesMatter ";"2020-05-30 00:51:21";"0";"4";"";"#BlackLivesMatter #BlackLivesMatter";"";"2020-07-29 11:18:26";"District of Columbia";"100mi";"BlackLivesMatter"
"1266532722761220107";"https://twitter.com/madstalin313/status/1266532722761220107";"madstalin313";"madstalin313";"This is a movie quote from Battle Royale. Right now, it's an actual quote just to live in the real world. #BlackLivesMatter #JusticeForGeorgeFlyod";"2020-05-30 00:51:46";"0";"3";"";"#BlackLivesMatter #BlackLivesMatter #JusticeForGeorgeFlyod";"";"2020-07-29 14:13:48";"District of Columbia";"200mi";"BlackLivesMatter"
"1266533213062811648";"https://twitter.com/LeoAng_/status/1266533213062811648";"LeoAng_";"";"Throughout the madness, #LilWayne continues to stay above the group think. #GeorgeFloyd #GeorgeFloydProtests";"2020-05-30 00:53:43";"0";"0";"";"#LilWayne #GeorgeFloyd #GeorgeFloydProtests";"";"2020-07-29 14:26:12";"District of Columbia";"200mi";"georgesfloyd"
"1266533406059515905";"https://twitter.com/brndonhrris/status/1266533406059515905";"brndonhrris";"";"everyone please watch this. i think it’s something everyone needs to hear. #BlackLivesMatter The problem we need to confront. https://youtu.be/r9DfclXYDlM via @YouTube";"2020-05-30 00:54:29";"0";"0";"@YouTube";"#BlackLivesMatter #BlackLivesMatter";"";"2020-07-29 14:13:48";"District of Columbia";"200mi";"BlackLivesMatter"
"1266533593075142658";"https://twitter.com/Char_olsen16/status/1266533593075142658";"Char_olsen16";"";"Donate to Black Lives Matter! ";"2020-05-30 00:55:14";"0";"0";"";"";"";"2020-07-29 11:18:26";"District of Columbia";"100mi";"BlackLivesMatter"
"1266534121247059978";"https://twitter.com/_DavidAJenkins/status/1266534121247059978";"_DavidAJenkins";"";"#GeorgeFloyd @JoeBiden @Oprah @BarackObama @Beyonce";"2020-05-30 00:57:20";"0";"0";"@JoeBiden @Oprah @BarackObama @Beyonce";"#GeorgeFloyd";"";"2020-07-29 14:26:12";"District of Columbia";"200mi";"georgesfloyd"
"1266534290143301643";"https://twitter.com/bIoodmoonafi/status/1266534290143301643";"bIoodmoonafi";"";"Mayor Jacob Frey: JUSTICE FOR GEORGE FLOYD - Sign the Petition! http://chng.it/7xPSCXNS via @Change";"2020-05-30 00:58:00";"0";"0";"@Change";"";"";"2020-07-29 14:26:12";"District of Columbia";"200mi";"georgesfloyd"
"1266534732717871105";"https://twitter.com/sarablues624/status/1266534732717871105";"sarablues624";"";"Please join me in supporting Uncle Bobbie's book shop in Philly #WeStillHere #BlackOwnedBusiness #BlackLivesMatter ";"2020-05-30 00:59:46";"0";"0";"";"#WeStillHere #BlackOwnedBusiness #BlackLivesMatter #BlackLivesMatter";"";"2020-07-29 14:13:48";"District of Columbia";"200mi";"BlackLivesMatter"
"1266534922245804034";"https://twitter.com/comearoundjb/status/1266534922245804034";"comearoundjb";"";"this is not okay. i dont know how this is allowed or how anyone could support this. im so disgusted by this and everything happening within the past few days and the previous tragic, unlawful and uncalled for black deaths. #JusticeForGeorgeFlyod #BlackLivesMatter";"2020-05-30 01:00:31";"0";"0";"";"#JusticeForGeorgeFlyod #BlackLivesMatter #BlackLivesMatter";"";"2020-07-29 14:13:47";"District of Columbia";"200mi";"BlackLivesMatter"
"1266535272268824576";"https://twitter.com/Chelethebeaute3/status/1266535272268824576";"Chelethebeaute3";"NyxCosmetics";"Thank y’all! ";"2020-05-30 01:01:54";"0";"12";"";"";"";"2020-07-29 14:13:47";"District of Columbia";"200mi";"BlackLivesMatter"
"1266535354292678657";"https://twitter.com/PoliticalPrada/status/1266535354292678657";"PoliticalPrada";"AdamParkhomenko";"Remember when our racist #POTUS celebrated gun-toting #teaparty white guys marching into state houses to #protest wearing masks to stop spread of #COVID19? Where was his outrage then? #JusticeForGeorgeFloyd #BlackLivesMatter ";"2020-05-30 01:02:14";"0";"0";"";"#POTUS #teaparty #protest #COVID19 #JusticeForGeorgeFloyd #BlackLivesMatter #BlackLivesMatter";"";"2020-07-29 11:18:26";"District of Columbia";"100mi";"BlackLivesMatter"
"1266535594697555974";"https://twitter.com/bIoodmoonafi/status/1266535594697555974";"bIoodmoonafi";"";"this this this this this this this. THIS is white privilege #BlackLivesMatter https://twitter.com/clearlychalamet/status/1266398406555156480/video/1";"2020-05-30 01:03:11";"0";"0";"";"#BlackLivesMatter #BlackLivesMatter";"";"2020-07-29 14:13:47";"District of Columbia";"200mi";"BlackLivesMatter"
"1266535849518411777";"https://twitter.com/DeBizNest/status/1266535849518411777";"DeBizNest";"";"#Blacklivesmatter @Seat Pleasant, Maryland https://www.instagram.com/p/CAyvrd_BifF/?igshid=1u117bedfjs2l";"2020-05-30 01:04:12";"0";"0";"";"#Blacklivesmatter #Blacklivesmatter";"";"2020-07-29 11:18:26";"District of Columbia";"100mi";"BlackLivesMatter"
"1266535876609351682";"https://twitter.com/DSzajnuk/status/1266535876609351682";"DSzajnuk";"j0ncampbell";"@NYCMayor said that peaceful protests are allowed as they are integral to NYC. Cops then said the protest was unlawful and started arresting. People understandably resisted arrest just to get beat and pepper sprayed. Don’t twist the narrative, NYPD is at fault #BlackLivesMatter ";"2020-05-30 01:04:18";"0";"0";"@NYCMayor";"#BlackLivesMatter #BlackLivesMatter";"";"2020-07-29 14:13:47";"District of Columbia";"200mi";"BlackLivesMatter"
"1266536185960304640";"https://twitter.com/bIoodmoonafi/status/1266536185960304640";"bIoodmoonafi";"";"if 3/4 of 5sos even do speak up at this point and say/do something meaningful, it won’t erase their 72(?) hours of NOTHING. #blacklivesmatter";"2020-05-30 01:05:32";"0";"0";"";"#blacklivesmatter #blacklivesmatter";"";"2020-07-29 14:13:47";"District of Columbia";"200mi";"BlackLivesMatter"
"1266536323046834178";"https://twitter.com/MsRed__/status/1266536323046834178";"MsRed__";"wizkhalifa";"And that’s gonna get us where exactly? Doing it with love was “black lives matter” “hands up don’t shoot” come on now! ";"2020-05-30 01:06:05";"0";"0";"";"";"";"2020-07-29 14:13:47";"District of Columbia";"200mi";"BlackLivesMatter"
"1266536563669979136";"https://twitter.com/ericjdesigns/status/1266536563669979136";"ericjdesigns";"RicWilson";"Blown away. // #BlackLivesMatter ";"2020-05-30 01:07:02";"0";"1";"";"#BlackLivesMatter #BlackLivesMatter";"";"2020-07-29 11:18:26";"District of Columbia";"100mi";"BlackLivesMatter"
"1266536586814029824";"https://twitter.com/WillMatthewsVA/status/1266536586814029824";"WillMatthewsVA";"";"Police finally decide to stand with Kaepernick and take a knee. The unfortunate part is they took that knee on a handcuffed black man. #georgefloyd @Fredericksburg, Virginia https://www.instagram.com/p/CAywBKWgy-1/?igshid=xyfcmrxo88is";"2020-05-30 01:07:08";"0";"0";"";"#georgefloyd";"";"2020-07-29 14:26:12";"District of Columbia";"200mi";"georgesfloyd"
"1266536783422029826";"https://twitter.com/kariloguekari/status/1266536783422029826";"kariloguekari";"";"Dear fellow White people, Regarding the tweets and fb posts introducing Black sons and husbands so that they look human enough to White people: #BlackLivesMatter regardless of whether or not they tell us their names or professions or hobbies first.";"2020-05-30 01:07:54";"0";"0";"";"#BlackLivesMatter #BlackLivesMatter";"";"2020-07-29 11:18:26";"District of Columbia";"100mi";"BlackLivesMatter"
"1266537055062044673";"https://twitter.com/philliefan_99/status/1266537055062044673";"philliefan_99";"";"Seeing @AliVelshi reporting on George Floyd protests in Minneapolis in a full-on gas mask is seriously chilling. #maddow";"2020-05-30 01:08:59";"0";"4";"@AliVelshi";"#maddow";"";"2020-07-29 11:21:33";"District of Columbia";"100mi";"georgesfloyd"
"1266537105234198530";"https://twitter.com/radiojosie/status/1266537105234198530";"radiojosie";"RandyOrton";"#BlackLivesMatter #RKO";"2020-05-30 01:09:11";"0";"1";"";"#BlackLivesMatter #BlackLivesMatter #RKO";"";"2020-07-29 14:13:47";"District of Columbia";"200mi";"BlackLivesMatter"
