text,tweet_text,lemma_tweet_text
"I’d compare the mood around 16th and H to nothing less than a festival. There’s a Black Lives Matter drum circle outside the damaged AFL-CIO building. It’s one big party, packed like I’ve rarely seen it here with new marches splitting off and others returning all the time. ","['i', 'wouldcompare', 'the', 'mood', 'around', '16th', 'and', 'h', 'to', 'nothing', 'less', 'than', 'a', 'festival', 'there', 'is', 'a', 'black', 'lives', 'matter', 'drum', 'circle', 'outside', 'the', 'damaged', 'afl', 'cio', 'building', 'it', ""'s"", 'one', 'big', 'party', 'packed', 'like', 'i', 'have', 'rarely', 'seen', 'it', 'here', 'with', 'new', 'marches', 'splitting', 'off', 'and', 'others', 'returning', 'all', 'the', 'time']","[""'i"", 'wouldcompare', ""the'"", 'mood', 'around', '16th', 'and', ""h'"", ""to'"", 'nothing', 'less', 'than', ""a'"", 'festival', 'there', 'be', 'a', 'black', 'life', 'matter', 'drum', 'circle', 'outside', ""the'"", 'damage', 'afl', 'cio', 'building', 'it', ""'s"", 'one', 'big', 'party', 'pack', 'like', ""i'"", 'have', 'rarely', 'see', 'it', 'here', 'with', 'new', 'march', 'split', 'off', 'and', ""'other"", 'return', 'all', ""the'"", 'time']"
The stars in the D.C. flag at the end of the “Black Lives Matter” mural commissioned by D.C.’s mayor have been painted over and “Defund The Police” has been added so the mural now reads “Black Lives Matter = Defund The Police” ,"['the', 'stars', 'in', 'the', 'd.c.', 'flag', 'at', 'the', 'end', 'of', 'the', 'black', 'lives', 'matter', 'mural', 'commissioned', 'by', 'd.c.', ""'s"", 'mayor', 'have', 'been', 'painted', 'over', 'and', 'defund', 'the', 'police', 'has', 'been', 'added', 'so', 'the', 'mural', 'now', 'reads', 'black', 'lives', 'matter', 'defund', 'the', 'police']","[""the'"", 'star', 'in', ""the'"", 'd.c.', 'flag', 'at', ""the'"", 'end', 'of', ""the'"", 'black', 'life', 'matter', 'mural', 'commission', 'by', 'd.c.', ""'s"", 'mayor', 'have', 'be', 'paint', 'over', 'and', 'defund', ""the'"", 'police', 'have', 'be', 'add', ""so'"", ""the'"", 'mural', 'now', 'read', 'black', 'life', 'matter', 'defund', ""the'"", 'police']"
George Floyd Protesters Marching to White House. NBC Washington’s Shomari Stone Reports LIVE from the scene. #GeorgeFloydProtest #DCProtest,"['george', 'floyd', 'protesters', 'marching', 'to', 'white', 'house', 'nbc', 'washington', 'is', 'shomari', 'stone', 'reports', 'live', 'from', 'the', 'scene', 'george', 'floyd', 'protest', 'dcprotest']","['george', 'floyd', 'protester', 'marching', ""to'"", 'white', 'house', ""nbc'"", 'washington', 'be', 'shomari', 'stone', 'report', 'live', 'from', ""the'"", 'scene', 'george', 'floyd', 'protest', 'dcprotest']"
Black Lives Matter #TogetherWeWin,"['black', 'lives', 'matter', 'togetherwewin']","['black', 'life', 'matter', 'togetherwewin']"
You were in the senate for decades. You supported segregationists and proposed/passed the most racist crime bill in history. Then you were VP for 8 years. Numerous tragedies like George Floyd occurred during your admin. You did NOTHING then. You are full of s***. ,"['you', 'were', 'in', 'the', 'senate', 'for', 'decades', 'you', 'supported', 'segregationists', 'and', 'proposed', 'passed', 'the', 'most', 'racist', 'crime', 'bill', 'in', 'history', 'then', 'you', 'were', 'vp', 'for', '8', 'years', 'numerous', 'tragedies', 'like', 'george', 'floyd', 'occurred', 'during', 'your', 'admin', 'you', 'did', 'nothing', 'then', 'you', 'are', 'full', 'of']","['you', 'be', 'in', ""the'"", 'senate', 'for', 'decade', ""you'"", 'support', 'segregationist', 'and', 'propose', 'pass', ""the'"", 'most', 'racist', 'crime', 'bill', 'in', 'history', 'then', 'you', 'be', 'vp', 'for', '8', 'year', 'numerous', 'tragedy', 'like', 'george', 'floyd', 'occur', 'during', ""your'"", 'admin', 'you', 'do', 'nothing', 'then', 'you', 'be', 'full', 'of']"
"Just drove by the Black Lives Matter staging area, not a single Protestor yet. Guess they haven’t bussed them in yet.","['just', 'drove', 'by', 'the', 'black', 'lives', 'matter', 'staging', 'area', 'not', 'a', 'single', 'protestor', 'yet', 'guess', 'they', 'have', 'not', 'bussed', 'them', 'in', 'yet']","['just', 'drive', 'by', ""the'"", 'black', 'life', 'matter', 'staging', 'area', 'not', 'a', 'single', 'protestor', 'yet', 'guess', 'they', 'have', 'not', 'buss', 'they', 'in', 'yet']"
Taco Bell fired an employee for supporting #BlackLivesMatter #RIPTacoBell @tacobell is owned by @pepsi https://twitter.com/tyrone_brother/status/1271181182852612099/video/1,"['taco', 'bell', 'fired', 'an', 'employee', 'for', 'supporting', 'blacklives', 'matter', '#riptaco', 'bell', '@tacobell', 'is', 'owned', 'by', '@pepsi']","['taco', 'bell', 'fire', 'a', 'employee', 'for', 'support', 'blacklive', 'matter', '#riptaco', 'bell', '@tacobell', 'be', 'own', 'by', '@pepsi']"
What a gorgeous day to arrest Breonna Taylor’s murderers! #BlackLivesMatter,"['what', 'a', 'gorgeous', 'day', 'to', 'arrest', 'breonna', 'taylor', 'is', 'murderers', 'blacklivesmatter']","['what', ""a'"", 'gorgeous', 'day', ""to'"", 'arrest', 'breonna', 'taylor', 'be', 'murderer', 'blacklivesmatter']"
This grandma lays waste to “Black Lives Matter” that ransacked her store as she watched #BLM,"['this', 'grandma', 'lays', 'waste', 'to', 'black', 'lives', 'matter', 'that', 'ransacked', 'her', 'store', 'as', 'she', 'watched', 'blm']","['this', 'grandma', 'lay', 'waste', ""to'"", 'black', 'life', 'matter', 'that', 'ransack', 'she', 'store', 'as', ""she'"", 'watch', 'blm']"
"The statue here is Edward Carmack, a white supremacist who in his newspaper called for the firebombing of Ida B. Wells after she advocated for an end to lynching in Memphis. #Nashville #BlackLivesMatter ","['the', 'statue', 'here', 'is', 'edward', 'carmack', 'a', 'white', 'supremacist', 'who', 'in', 'his', 'newspaper', 'called', 'for', 'the', 'firebombing', 'of', 'ida', 'b.', 'wells', 'after', 'she', 'advocated', 'for', 'an', 'end', 'to', 'lynching', 'in', 'memphis', 'nashville', 'blacklivesmatter']","[""the'"", 'statue', 'here', 'be', 'edward', 'carmack', 'a', 'white', 'supremacist', ""who'"", 'in', 'he', 'newspaper', 'call', 'for', ""the'"", 'firebombing', 'of', 'ida', 'b.', 'well', 'after', ""she'"", 'advocate', 'for', 'a', 'end', ""to'"", 'lynching', 'in', 'memphis', 'nashville', 'blacklivesmatter']"
"Flatbush and Bedford, right now. Brooklyn is burning. #brooklynprotest #protests #GeorgeFloydMurder #georgesfloyd ","['flatbush', 'and', 'bedford', 'right', 'now', 'brooklyn', 'is', 'burning', '#brooklynprotest', '#protests', 'georgefloydmurder', 'georgesfloyd']","['flatbush', 'and', 'bedford', 'right', 'now', 'brookly', 'and', 'be', 'burn', 'brooklynprotest', '#protest', 'georgefloydmurder', 'georgesfloyd']"
Person of peace. #GeorgeFloyd ,"['person', 'of', 'peace', 'george', 'floyd']","['person', 'of', 'peace', 'george', 'floyd']"
Racist assholes vandalize the #BlackLivesMatter mural at Contra Costa County courthouse. Ignorant racist Trump supporter says racism “doesn’t exist” #BLM,"['racist', 'assholes', 'vandalize', 'the', 'blacklives', 'matter', 'mural', 'at', 'contra', 'costa', 'county', 'courthouse', 'ignorant', 'racist', 'trump', 'supporter', 'says', 'racism', 'does', 'not', 'exist', 'blm']","[""'racist"", 'asshole', 'vandalize', ""the'"", 'blacklive', 'matter', 'mural', 'at', 'contra', 'costa', 'county', 'courthouse', 'ignorant', 'racist', 'trump', 'supporter', 'say', 'racism', 'do', 'not', 'exist', 'blm']"
"The phrase ""Black Lives Matter"" means just that. It doesn't need any other descriptors.","['the', 'phrase', 'black', 'lives', 'matter', 'means', 'just', 'that', 'it', 'does', 'not', 'need', 'any', 'other', 'descriptors']","[""the'"", 'phrase', 'black', 'life', 'matter', 'mean', 'just', 'that', 'it', 'do', 'not', 'need', 'any', ""'other"", 'descriptor']"
So Amy Klobachar took herself out of contention so we wouldn’t talk about her responsibly for George Floyd’s murder? Is that right?,"['so', 'amy', 'klobachar', 'took', 'herself', 'out', 'of', 'contention', 'so', 'we', 'would', 'not', 'talk', 'about', 'her', 'responsibly', 'for', 'george', 'floyd', 'is', 'murder', 'is', 'that', 'right']","[""'so'"", 'amy', 'klobachar', 'take', 'herself', 'out', 'of', 'contention', ""so'"", ""we'"", 'would', 'not', 'talk', 'about', 'she', 'responsibly', 'for', 'george', 'floyd', 'be', 'murder', 'be', 'that', 'right']"
"“Freedom is the continuous action we all must take, and each generation must do its part to create an even more fair, more just society.” Congressman John Lewis I have been moved by his words & actions, and I’m humbled that he visited #BlackLivesMatter Plaza. The work goes on... ","['freedom', 'is', 'the', 'continuous', 'action', 'we', 'all', 'must', 'take', 'and', 'each', 'generation', 'must', 'do', 'it', 's', 'part', 'to', 'create', 'an', 'even', 'more', 'fair', 'more', 'just', 'society', 'congressman', 'john', 'lewis', 'i', 'have', 'been', 'moved', 'by', 'his', 'words', '&', 'actions', 'and', 'i', 'am', 'humbled', 'that', 'he', 'visited', 'blacklives', 'matter', 'plaza', 'the', 'work', 'goes', 'on']","['freedom', 'be', ""the'"", 'continuous', 'action', ""we'"", 'all', 'must', 'take', 'and', 'each', 'generation', 'must', ""do'"", 'it', ""'s"", 'part', ""to'"", 'create', 'a', 'even', 'more', 'fair', 'more', 'just', 'society', 'congressman', 'john', 'lewis', ""i'"", 'have', 'be', 'move', 'by', 'he', 'word', '&', 'action', 'and', 'i', 'be', 'humbled', 'that', ""he'"", 'visit', 'blacklive', 'matter', 'plaza', ""the'"", 'work', 'go', 'of', 'and']"
"We need a full, transparent, and completely independent investigation. Together with @LauraMaeLindo (ONDP Black Caucus Chair), I have written to the Solicitor General demanding justice. #BlackLivesMatter #JusticeForRegis","['we', 'need', 'a', 'full', 'transparent', 'and', 'completely', 'independent', 'investigation', 'together', 'with', '@', 'lauramaelindo', 'ondp', 'black', 'caucus', 'chair', 'i', 'have', 'written', 'to', 'the', 'solicitor', 'general', 'demanding', 'justice', 'blacklivesmatter', 'justiceforregis']","[""we'"", 'need', ""a'"", 'full', 'transparent', 'and', 'completely', 'independent', 'investigation', 'together', 'with', ""@'"", 'lauramaelindo', 'ondp', 'black', 'caucus', 'chair', ""i'"", 'have', 'write', ""to'"", ""the'"", 'solicitor', 'general', 'demand', 'justice', 'blacklivesmatter', 'justiceforregis']"
Where are the anti-government protestors when a black man is killed by the state? Where are the freedom-defenders when a black man is murdered by police? Where are the liberty-lovers when a black man is denied his right to life? If only #GeorgeFloyd was a blonde salon owner...,"['where', 'are', 'the', 'anti-government', 'protestors', 'when', 'a', 'black', 'man', 'is', 'killed', 'by', 'the', 'state', 'where', 'are', 'the', 'freedom', 'defenders', 'when', 'a', 'black', 'man', 'is', 'murdered', 'by', 'police', 'where', 'are', 'the', 'liberty', 'lovers', 'when', 'a', 'black', 'man', 'is', 'denied', 'his', 'right', 'to', 'life', 'if', 'only', 'georgefloyd', 'was', 'a', 'blonde', 'salon', 'owner']","['where', 'be', ""the'"", 'anti', 'government', 'protestor', 'when', 'be', 'black', 'man', 'be', 'kill', 'by', ""the'"", 'state', 'where', 'be', ""the'"", 'freedom', 'defender', 'when', ""a'"", 'black', 'man', 'be', 'murder', 'by', 'police', 'where', 'be', ""the'"", 'liberty', 'lover', 'when', 'be', 'black', 'man', 'be', 'deny', 'he', 'right', ""to'"", 'life', 'if', 'only', 'georgefloyd', 'be', 'a', 'blonde', 'salon', 'owner']"
“I can’t breathe” Everyone has their way of making their voice heard. Art is mine #JusticeForGeorgeFloyd #justiceforfloyd #BlackLivesMatter #protests2020 #MARTIALLAW #EnoughIsEnough #amplifymelanatedvoices #GeorgeFloyd #ICantBreathe,"['i', 'can', 'not', 'breathe', 'everyone', 'has', 'their', 'way', 'of', 'making', 'their', 'voice', 'heard', 'art', 'is', 'mine', 'justice', 'forgeorgefloyd', '#justiceforfloyd', 'blacklives', 'matter', '#protests2020', 'martiallaw', 'enough', 'isenough', '#amplifymelanatedvoices', 'georgefloyd', 'icantbreathe']","['i', 'can', 'not', 'breathe', 'everyone', 'have', 'they', 'way', 'of', 'make', 'they', 'voice', 'hear', 'art', 'be', 'mine', 'justice', 'forgeorgefloyd', 'justiceforfloyd', 'blacklive', 'matter', '#protest', '2020', 'martiallaw', 'enough', 'isenough', '#amplifymelanatedvoices', 'georgefloyd', 'icantbreathe']"
Cops are still out here killing people #bennybandz #BlackLivesMatter #GeorgeFloyd #MartialLaw #SouthDakota #SiouxFalls #PoliceBrutality #Anomymous #muted #AmericaOrTrump #TuesdayMotivation pic.twitter.com/VQ49Q3R6IT,"['cops', 'are', 'still', 'out', 'here', 'killing', 'people', '#bennybandz', 'blacklives', 'matter', 'george', 'floyd', '#martiallaw', 'south', 'dakota', 'sioux', 'falls', 'policebrutality', 'anomymous', '#muted', 'americaortrump', '#tuesdaymotivation', 'pic.twitter.com/vq49q3r6it']","['cop', 'be', 'still', 'out', 'here', 'kill', 'people', 'bennybandz', 'blacklive', 'matter', 'george', 'floyd', '#martiallaw', 'south', 'dakota', 'sioux', 'fall', 'policebrutality', 'anomymous', 'amute', 'americaortrump', '#tuesdaymotivation', 'pic.twitter.com/vq49q3r6', 'it']"
".@NYCMayor Bill de Blasio tells CNN that he is banning all large gatherings in New York City except for #BlackLivesMatter protests. Churches and Synagogues can't open but Marxist groups who riot, burn down, kill and destroy are A-OK....join me ","['.@nycmayor', 'bill', 'de', 'blasio', 'tells', 'cnn', 'that', 'he', 'is', 'banning', 'all', 'large', 'gatherings', 'in', 'new', 'york', 'city', 'except', 'for', 'blacklives', 'matter', 'protests', 'churches', 'and', 'synagogues', 'can', 'not', 'open', 'but', 'marxist', 'groups', 'who', 'riot', 'burn', 'down', 'kill', 'and', 'destroy', 'are', 'a', 'ok', 'join', 'me']","[""@nycmayor'"", 'bill', ""de'"", 'blasio', 'tell', 'cnn', 'that', ""he'"", 'be', 'ban', 'all', 'large', 'gathering', 'in', 'new', 'york', 'city', 'except', 'for', 'blacklive', 'matter', 'protest', 'church', 'and', 'synagogue', 'can', 'not', 'open', 'but', 'marxist', 'group', ""who'"", 'riot', 'burn', 'dow', 'and', 'kill', 'and', 'destroy', 'be', 'a', 'ok', 'join', 'i']"
Cedar-Riverside neighborhood of Minneapolis is possibly one of the safest areas of the city right now. Somali residents are standing watch preventing white nationalists from vandalizing and burning the neighborhood. #BlackLivesMatter #Minnesota,"['cedar', 'riverside', 'neighborhood', 'of', 'minneapolis', 'is', 'possibly', 'one', 'of', 'the', 'safest', 'areas', 'of', 'the', 'city', 'right', 'now', 'somali', 'residents', 'are', 'standing', 'watch', 'preventing', 'white', 'nationalists', 'from', 'vandalizing', 'and', 'burning', 'the', 'neighborhood', 'blacklives', 'matter', 'minnesota']","['cedar', 'riverside', 'neighborhood', 'of', 'minneapolis', 'be', 'possibly', 'one', 'of', ""the'"", 'safest', 'area', 'of', ""the'"", 'city', 'right', 'now', 'somali', 'resident', 'be', 'stand', 'watch', 'prevent', 'white', 'nationalist', 'from', 'vandalizing', 'and', 'burn', ""the'"", 'neighborhood', 'blacklive', 'matter', 'minnesota']"
“Amazing Grace” at #BlackLivesMatter rally in downtown Auburn. – at Toomer's Corner,"['amazing', 'grace', 'at', 'blacklives', 'matter', 'rally', 'in', 'downtown', 'auburn', 'at', 'toomer', 'is', 'corner']","['amazing', 'grace', 'at', 'blacklive', 'matter', 'rally', 'in', 'downtown', 'auburn', 'at', 'toomer', 'be', 'corner']"
"Hello Mummy, I wrote a cover story for @thecaravanindia Race-Caste// Dalit Lives-Black Lives Matter// Dalit-Black Panthers// India at the UN// Ambedkarite activism in North America// the ‘model minority’ in the US, and many more is here. Love you too! https://caravanmagazine.in/essay/race-caste-and-what-it-will-take-to-make-dalit-lives-matter","['hello', 'mummy', 'i', 'wrote', 'a', 'cover', 'story', 'for', '@thecaravanindia', 'race', 'caste', 'dalit', 'lives', 'black', 'lives', 'matter', 'dalit', 'black', 'panthers', 'india', 'at', 'the', 'un', 'ambedkarite', 'activism', 'in', 'north', 'america', 'the', 'model', 'minority', 'in', 'the', 'us', 'and', 'many', 'more', 'is', 'here', 'love', 'you', 'too']","['hello', 'mummy', ""i'"", 'write', ""a'"", 'cover', 'story', 'for', '@thecaravanindia', 'race', 'caste', 'dalit', 'life', 'black', 'life', 'matter', 'dalit', 'black', 'panther', 'india', 'at', 'the', 'un', 'ambedkarite', 'activism', 'in', 'north', 'america', ""the'"", 'model', 'minority', 'in', ""the'"", 'we', 'and', 'many', 'more', 'be', 'here', 'love', 'you', 'too']"
"Tragedies like the George Floyd killing have happened every year (40+ years) that you’ve been in office. Eric Garner, Tamir Rice, Freddie Gray and many others were killed by police when you were VP. Why didn’t you make the 8 Years that you were VP the ‘era of action’ ??? ","['tragedies', 'like', 'the', 'george', 'floyd', 'killing', 'have', 'happened', 'every', 'year', '40', 'years', 'that', 'you', 'have', 'been', 'in', 'office', 'eric', 'garner', 'tamir', 'rice', 'freddie', 'gray', 'and', 'many', 'others', 'were', 'killed', 'by', 'police', 'when', 'you', 'were', 'vp', 'why', 'did', 'not', 'you', 'make', 'the', '8', 'years', 'that', 'you', 'were', 'vp', 'the', 'era', 'of', 'action']","['tragedy', 'like', ""the'"", 'george', 'floyd', 'kill', 'have', 'happen', 'every', 'year', '40', 'year', 'that', 'you', 'have', 'be', 'in', 'office', 'eric', 'garner', 'tamir', 'rice', 'freddie', 'gray', 'and', 'many', 'other', 'be', 'kill', 'by', 'police', 'when', 'you', 'be', 'vp', 'why', 'do', 'not', 'you', 'make', ""the'"", '8', 'year', 'that', 'you', 'be', 'vp', ""the'"", 'era', 'of', 'action']"
"BREAKING: Protesters lit another fire. US Park Police are pushing them back with OC spray, “flash bangs.” Some protesters are clashing with police. They say the death of #GeorgeFloyd is “the straw that broke the camels back.” @nbcwashington @MSNBC","['breaking', 'protesters', 'lit', 'another', 'fire', 'us', 'park', 'police', 'are', 'pushing', 'them', 'back', 'with', 'oc', 'spray', 'flash', 'bangs', 'some', 'protesters', 'are', 'clashing', 'with', 'police', 'they', 'say', 'the', 'death', 'of', 'georgefloyd', 'is', 'the', 'straw', 'that', 'broke', 'the', 'camels', 'back', '@nbcwashington', '@', 'msnbc']","['breaking', 'protester', 'light', 'another', 'fire', 'we', 'park', 'police', 'be', 'push', 'they', 'back', 'with', 'oc', 'spray', 'flash', 'bang', 'some', 'protester', 'be', 'clash', 'with', 'police', 'they', 'say', ""the'"", 'death', 'of', 'georgefloyd', 'be', ""the'"", 'straw', 'that', 'break', ""the'"", 'camel', 'back', '@nbcwashington', ""@'"", 'msnbc']"
